ID_Padre,SHA256_Texto_Padre,ID_Antes,ID_Actual,Actor,Relacion_Antes,Relacion_Actual,Turno_Antes,Turno_Actual,Texto
2567,0112836f442288d80d36875cf2eeda7fcf42fa34fb69669fbcfcd75086a25afc,3607,3609,Sergio Lehmann Beresi,INICIO_EXPLICITO,CONTINUIDAD_EXPLICITA,RPM-2009-06-16:T31,RPM-2009-06-16:T32,"El Gerente de Análisis Internacional prosigue con su presentación mencionando que persiste la recuperación de las bolsas, especialmente las de América Latina, y comenta que los premios por riesgo soberano han continuado una trayectoria hacia la baja, como es el caso de Asia Emergente y el EMBI global, y que estos, en comparación con el de Chile, excluyendo los bonos de Codelco, son significativamente mayores. En cuanto a la variación de los CDS spreads con respecto a la Reunión de Política Monetaria de mayo pasado, indica que se observa una situación heterogénea, ya que en América Latina se registran caídas, probablemente en razón de que estas economías están vinculadas a la producción de commodities, mientras que en el caso particular de las economías emergentes de Europa, los CDS han tendido ha aumentar durante el último mes, dando cuenta justamente de que estas economías son más débiles. En materia de flujo de capitales, el Gerente de Análisis Internacional señala que se observa un fuerte ajuste de los créditos externos en el cuarto trímestre del 2008, especialmente en Asia emergente y América Latina, situación recientemente publicada por el Banco Internacional de Pagos, BIS, y que durante los últimos meses se ha visto alguna recuperación en Europa emergente, donde la caída ha sido más moderada, probablemente porque los bancos europeos han estado tratando de apoyar a sus matrices en dicha región. Agrega, que también se advierten recuperaciones importantes en los flujos asociados a inversión de cartera en América Latina y Asia, excluido Japón. Lo mismo ocurre en materia de emisiones de bonos, ya que al segundo trimestre de este año, que incluye información hasta el mes de junio, se observa algún aumento en las emisiones de bonos soberanos , y con mayor fuerza aún de bonos corporativos respecto de igual período de 2008. Subraya que las emisiones de bonos no solo han aumentado, sino que se han vuelto a colocar bonos del gobierno y de empresas. El señor Lehmann destaca que se observan aumentos generalizados en los precios de commodities, como es el caso del alza de la energía de casi 30%, muy alineada con lo que ha sido el aumento del precio del petróleo en el último mes. En cuanto a los metales, indica que ellos se han movido muy en línea con el comportamíento del precio del cobre, que ha aumentado en 10% aproximadamente, y que una situación similar, pero de menor magnitud, se aprecia en granos y cereales."
