ID_Padre,Tipo,SHA256_Texto_Padre,Version,ID,Id_Sesion,Fecha,Actor_Original,Actor_Final,Actor_Corregido,Rol_Fuente,Rol_Final,Rol_Corregido,Rol_Detectado_Texto,Rol_Lista_Asistencia,Fuente_Rol,Tipo_Acta,Fuente_Actor,Página,Texto,Tema_Original,Tema_Categoria,Palabra_Clave_Original,Palabra_Clave_Categoria,Texto_Truncado,Duplicado_Exacto,Duplicado_Formula,Nota,ID_Intervencion,Numero_Segmento,Fuente_Texto,Duplicado_Exacto_Origen,Duplicado_Formula_Origen,ID_Bloque_Texto,Estado_Revision,Motivos_Revision,ID_Turno,Relacion_Turno,ID_Antecedente_Continuidad,ID_Ancla_Actor
586,RESEGMENTACION,eb534726a5982528b4b37371eade51c6ca979ba5e8fe10c63e4c0d90776cb432,Antes,745,RPM-2006-02-09,2006-02-09 00:00:00,Rodrigo Valdés Pulido,Nicolás Eyzaguirre Guzmán,SI,Ministro de Hacienda,Ministro de Hacienda,NO,,Ministro de Hacienda,LISTA_ASISTENCIA,,SUJETO_ROL_SESION,4,"El señor Ministro de Hacienda señala que cuando se han producido cambios tan fuertes de la tasa, como ocurrió en los años 1997 y 1999, probablemente es más difícil determinar cuál es nivel de la tasa neutral. Al Consejero señor Marfán, le parece que el problema consiste en que la tasa neutral no es constante en el ciclo. Cree que a lo mejor la tasa de política económica que mantiene la economía en el estado actual, no es necesariamente la misma tasa que la sustenta en su equilibrio estacionario. Agrega que se trata de una discusión que se produjo hace algunos meses y se está usando una tasa de interés neutral que es distinta a la que se supone debería regir en el largo plazo. Concluye que habría que establecer los fundamentos de los cuales depende la tasa de interés neutral de corto plazo.",Análisis de actividad económica doméstica y demanda,actividad_interna,actividad interna,actividad_interna,NO,NO,NO,Rol según lista de asistencia: Ministro de Hacienda,RPM-2006-02-09:586:1,1,XLSX_ORIGINAL,NO,NO,RPM-2006-02-09:586:B1,SIN_ALERTAS_AUTOMATICAS,,RPM-2006-02-09:T20,INICIO_EXPLICITO,,RPM-2006-02-09:586:1
586,RESEGMENTACION,eb534726a5982528b4b37371eade51c6ca979ba5e8fe10c63e4c0d90776cb432,Antes,746,RPM-2006-02-09,2006-02-09 00:00:00,Rodrigo Valdés Pulido,Pablo García Silva,SI,Ministro de Hacienda,Gerente de Análisis Macroeconómico,SI,,Gerente de Análisis Macroeconómico,LISTA_ASISTENCIA,,SUJETO_NOMBRE,4,"En cuanto al crecimiento del crédito, indica el señor García, que en el caso de los otorgados a las personas, éstos están creciendo en torno a 23%, el de las empresas en torno al 15% y las velocidades de dichos crecimientos se mantienen también en niveles muy elevados. En tanto, las tasas de las letras de crédito han mostrado una caída desde el punto más alto que correspondió al mes de noviembre de 2005; el crédito comercial, agrega, se ha mantenido bastante estable y el costo del financiamiento no se ha seguido incrementando en los últimos meses.",Análisis de actividad económica doméstica y demanda,actividad_interna,actividad interna,actividad_interna,NO,NO,NO,Rol según lista de asistencia: Gerente de Análisis Macroeconómico,RPM-2006-02-09:586:2,2,XLSX_ORIGINAL,NO,NO,RPM-2006-02-09:586:B2,SIN_ALERTAS_AUTOMATICAS,,RPM-2006-02-09:T21,INICIO_EXPLICITO,,RPM-2006-02-09:586:2
586,RESEGMENTACION,eb534726a5982528b4b37371eade51c6ca979ba5e8fe10c63e4c0d90776cb432,Antes,747,RPM-2006-02-09,2006-02-09 00:00:00,Rodrigo Valdés Pulido,Manuel Marfán Lewis,SI,Ministro de Hacienda,Consejero,SI,,Consejero,LISTA_ASISTENCIA,,SUJETO_ROL_NOMBRE,4,"Sobre el particular, el Consejero señor Manuel Marfán estima que los créditos de consumo no son tan sensibles a ios cambios de tasa de interés, ya que si lo fueran, no habría créditos de consumo con las tasas actuales. Agrega, que le parece que el vínculo macroeconómico que existe entre la Tasa de Política del Banco Central y la tasa de consumo, no es por el efecto sobre las tasas de interés, sino que tiene que ver más bien con la incidencia del resto de las variables que afectan al consumo, ya que si no se consideran las tasas de interés, se aprecia que las otras tasas sí han venido aumentando los últimos meses. Por lo anterior, concluye el señor Marfán, que las demás tasas de interés correspondientes a créditos hipotecarios y comerciales, sí han venido aumentando y solamente las de consumo se mantienen estables, pero estas últimas, para los efectos de este tipo de análisis, cree que no son relevantes.",Análisis de actividad económica doméstica y demanda,actividad_interna,actividad interna,actividad_interna,NO,NO,NO,Rol según lista de asistencia: Consejero,RPM-2006-02-09:586:3,3,XLSX_ORIGINAL,NO,NO,RPM-2006-02-09:586:B3,SIN_ALERTAS_AUTOMATICAS,,RPM-2006-02-09:T22,INICIO_EXPLICITO,,RPM-2006-02-09:586:3
586,RESEGMENTACION,eb534726a5982528b4b37371eade51c6ca979ba5e8fe10c63e4c0d90776cb432,Antes,748,RPM-2006-02-09,2006-02-09 00:00:00,Rodrigo Valdés Pulido,Pablo García Silva,SI,Ministro de Hacienda,Gerente de Análisis Macroeconómico,SI,,Gerente de Análisis Macroeconómico,LISTA_ASISTENCIA,,SUJETO_ROL_NOMBRE,4,"En cuanto a la demanda agregada, indica el Gerente señor García, que la expectativa de los consumidores es muy positiva, como lo refleja la información de la Universidad de Chile y también del Ipec y ambos están en los niveles más altos desde el año 1999, siendo este último tal vez el más notorio. En cuanto a cierta desaceleración de la trayectoria del consumo, estima que ella responde fundamentalmente al componente automotriz, debido a que las ventas en este rubro tuvieron una caída en su variación en 12 meses, bastante significativa, como lo refleja el indicador de ventas de la Enac y los datos del INE.",Análisis de actividad económica doméstica y demanda,actividad_interna,actividad interna,actividad_interna,NO,NO,NO,Rol según lista de asistencia: Gerente de Análisis Macroeconómico,RPM-2006-02-09:586:4,4,XLSX_ORIGINAL,NO,NO,RPM-2006-02-09:586:B4,SIN_ALERTAS_AUTOMATICAS,,RPM-2006-02-09:T23,INICIO_EXPLICITO,,RPM-2006-02-09:586:4
586,RESEGMENTACION,eb534726a5982528b4b37371eade51c6ca979ba5e8fe10c63e4c0d90776cb432,Despues,745,RPM-2006-02-09,2006-02-09 00:00:00,Rodrigo Valdés Pulido,Nicolás Eyzaguirre Guzmán,SI,Ministro de Hacienda,Ministro de Hacienda,NO,,Ministro de Hacienda,LISTA_ASISTENCIA,,SUJETO_ROL_SESION,4,"El señor Ministro de Hacienda señala que cuando se han producido cambios tan fuertes de la tasa, como ocurrió en los años 1997 y 1999, probablemente es más difícil determinar cuál es nivel de la tasa neutral.",Análisis de actividad económica doméstica y demanda,actividad_interna,actividad interna,actividad_interna,NO,NO,NO,Rol según lista de asistencia: Ministro de Hacienda,RPM-2006-02-09:586:1,1,XLSX_ORIGINAL,NO,NO,RPM-2006-02-09:586:B1,SIN_ALERTAS_AUTOMATICAS,,RPM-2006-02-09:T20,INICIO_EXPLICITO,,RPM-2006-02-09:586:1
586,RESEGMENTACION,eb534726a5982528b4b37371eade51c6ca979ba5e8fe10c63e4c0d90776cb432,Despues,746,RPM-2006-02-09,2006-02-09 00:00:00,Rodrigo Valdés Pulido,Manuel Marfán Lewis,SI,Ministro de Hacienda,Consejero,SI,,Consejero,LISTA_ASISTENCIA,,CONTEXTO_REVISADO,4,"Al Consejero señor Marfán, le parece que el problema consiste en que la tasa neutral no es constante en el ciclo. Cree que a lo mejor la tasa de política económica que mantiene la economía en el estado actual, no es necesariamente la misma tasa que la sustenta en su equilibrio estacionario. Agrega que se trata de una discusión que se produjo hace algunos meses y se está usando una tasa de interés neutral que es distinta a la que se supone debería regir en el largo plazo. Concluye que habría que establecer los fundamentos de los cuales depende la tasa de interés neutral de corto plazo.",Análisis de actividad económica doméstica y demanda,actividad_interna,actividad interna,actividad_interna,NO,NO,NO,Hablante por contexto documentado: HAB-20260908-L25-586-209 (data/curation/revisiones_hablantes.json; no cotejo PDF); Rol según lista de asistencia: Consejero,RPM-2006-02-09:586:2,2,XLSX_ORIGINAL,NO,NO,RPM-2006-02-09:586:B2,SIN_ALERTAS_AUTOMATICAS,,RPM-2006-02-09:T21,SIN_CONTINUIDAD_CONFIRMADA,,
586,RESEGMENTACION,eb534726a5982528b4b37371eade51c6ca979ba5e8fe10c63e4c0d90776cb432,Despues,747,RPM-2006-02-09,2006-02-09 00:00:00,Rodrigo Valdés Pulido,Pablo García Silva,SI,Ministro de Hacienda,Gerente de Análisis Macroeconómico,SI,,Gerente de Análisis Macroeconómico,LISTA_ASISTENCIA,,SUJETO_NOMBRE,4,"En cuanto al crecimiento del crédito, indica el señor García, que en el caso de los otorgados a las personas, éstos están creciendo en torno a 23%, el de las empresas en torno al 15% y las velocidades de dichos crecimientos se mantienen también en niveles muy elevados. En tanto, las tasas de las letras de crédito han mostrado una caída desde el punto más alto que correspondió al mes de noviembre de 2005; el crédito comercial, agrega, se ha mantenido bastante estable y el costo del financiamiento no se ha seguido incrementando en los últimos meses.",Análisis de actividad económica doméstica y demanda,actividad_interna,actividad interna,actividad_interna,NO,NO,NO,Rol según lista de asistencia: Gerente de Análisis Macroeconómico,RPM-2006-02-09:586:3,3,XLSX_ORIGINAL,NO,NO,RPM-2006-02-09:586:B3,SIN_ALERTAS_AUTOMATICAS,,RPM-2006-02-09:T22,INICIO_EXPLICITO,,RPM-2006-02-09:586:3
586,RESEGMENTACION,eb534726a5982528b4b37371eade51c6ca979ba5e8fe10c63e4c0d90776cb432,Despues,748,RPM-2006-02-09,2006-02-09 00:00:00,Rodrigo Valdés Pulido,Manuel Marfán Lewis,SI,Ministro de Hacienda,Consejero,SI,,Consejero,LISTA_ASISTENCIA,,SUJETO_ROL_NOMBRE,4,"Sobre el particular, el Consejero señor Manuel Marfán estima que los créditos de consumo no son tan sensibles a ios cambios de tasa de interés, ya que si lo fueran, no habría créditos de consumo con las tasas actuales. Agrega, que le parece que el vínculo macroeconómico que existe entre la Tasa de Política del Banco Central y la tasa de consumo, no es por el efecto sobre las tasas de interés, sino que tiene que ver más bien con la incidencia del resto de las variables que afectan al consumo, ya que si no se consideran las tasas de interés, se aprecia que las otras tasas sí han venido aumentando los últimos meses. Por lo anterior, concluye el señor Marfán, que las demás tasas de interés correspondientes a créditos hipotecarios y comerciales, sí han venido aumentando y solamente las de consumo se mantienen estables, pero estas últimas, para los efectos de este tipo de análisis, cree que no son relevantes.",Análisis de actividad económica doméstica y demanda,actividad_interna,actividad interna,actividad_interna,NO,NO,NO,Rol según lista de asistencia: Consejero,RPM-2006-02-09:586:4,4,XLSX_ORIGINAL,NO,NO,RPM-2006-02-09:586:B4,SIN_ALERTAS_AUTOMATICAS,,RPM-2006-02-09:T23,INICIO_EXPLICITO,,RPM-2006-02-09:586:4
586,RESEGMENTACION,eb534726a5982528b4b37371eade51c6ca979ba5e8fe10c63e4c0d90776cb432,Despues,749,RPM-2006-02-09,2006-02-09 00:00:00,Rodrigo Valdés Pulido,Pablo García Silva,SI,Ministro de Hacienda,Gerente de Análisis Macroeconómico,SI,,Gerente de Análisis Macroeconómico,LISTA_ASISTENCIA,,SUJETO_ROL_NOMBRE,4,"En cuanto a la demanda agregada, indica el Gerente señor García, que la expectativa de los consumidores es muy positiva, como lo refleja la información de la Universidad de Chile y también del Ipec y ambos están en los niveles más altos desde el año 1999, siendo este último tal vez el más notorio. En cuanto a cierta desaceleración de la trayectoria del consumo, estima que ella responde fundamentalmente al componente automotriz, debido a que las ventas en este rubro tuvieron una caída en su variación en 12 meses, bastante significativa, como lo refleja el indicador de ventas de la Enac y los datos del INE.",Análisis de actividad económica doméstica y demanda,actividad_interna,actividad interna,actividad_interna,NO,NO,NO,Rol según lista de asistencia: Gerente de Análisis Macroeconómico,RPM-2006-02-09:586:5,5,XLSX_ORIGINAL,NO,NO,RPM-2006-02-09:586:B5,SIN_ALERTAS_AUTOMATICAS,,RPM-2006-02-09:T24,INICIO_EXPLICITO,,RPM-2006-02-09:586:5
1004,ADVERTENCIA_SIN_REASIGNACION,2f819a38ca9ab8a978874939de938a9d642d4073e9bf3bbd8e4c0eb22f60a2a5,Antes,1314,RPM-2006-12-14,2006-12-14 00:00:00,Manuel Marfán Lewis,Manuel Marfán Lewis,NO,Vicepresidente del Banco Central,Consejero,SI,,Consejero,LISTA_ASISTENCIA,,SUJETO_ROL_NOMBRE,10,"El Consejero señor Manuel Marfán menciona que la hipótesis que ha planteado en alguna oportunidad, que el gran crecimiento de China, liderado por sus exportaciones, aporta al crecimiento mundial, pero también produce algún crowding out en otros países. Señala que el asunto que plantea el Gerente de División señor Valdés también es una historia de crowding out y, frente a ello lo que se señaló como hipótesis es que Chile también estaba perdiendo competitividad frente a nuestros vecinos. Lo anterior, se observa menos porque V Por otra parte, el Consejero señor Marfán señala que, en su opinión, el valor de las importaciones sube porque la demanda interna por bienes de esa categoría importable aumenta, ya que son más baratos; la producción nacional cae; y, por lo tanto, las importaciones necesariamente tienen que subir incluso en valor. Por consiguiente, el valor de las importaciones subiría y si éste sube requerimos importar más porque el efecto cantidad es enorme y el efecto precio es más bien bajo. Agrega también, que si se colocan estos antecedentes en cualquiera de los modelos del tipo de cambio real, el resultado está dentro del rango estadístico y no se traduce en nada significativo. En consecuencia, tiene la impresión, que se tiene que tener la conciencia tranquila de que el problema no es el tipo de cambio, sino que más bien es que se tiene un cambio estructural en los mercados internacionales.",Evolución de mercados financieros y tipo de cambio,mercados_financieros,mercados financieros,mercados_financieros,NO,NO,NO,Rol según lista de asistencia: Consejero,RPM-2006-12-14:1004:1,1,XLSX_ORIGINAL,NO,NO,RPM-2006-12-14:1004:B1,SIN_ALERTAS_AUTOMATICAS,,RPM-2006-12-14:T30,INICIO_EXPLICITO,,RPM-2006-12-14:1004:1
