ID_Padre,SHA256_Texto_Padre,ID_Antes,ID_Actual,Actor,Fuente_Antes,Fuente_Actual,Alertas_Antes,Alertas_Actuales,Relacion_Antes,Relacion_Actual,Texto
1202,c4483c470ee7e0a9a005cb9074c0c339191b5add57c262c41c317028114552a8,1565,1567,Rodrigo Valdés Pulido,NOMBRE+VERBO,SUJETO_ROL_NOMBRE,ATRIBUCION_HEURISTICA_LEGADA,,SIN_CONTINUIDAD_CONFIRMADA,INICIO_EXPLICITO,"El Gerente de Estudios señor Rodrigo Valdés, sobre este mismo tema, señala que la percepción que tiene hasta la fecha, es que las estadísticas no capturan mucho de esta acción, ya que el servicio se sigue prestando, porque la gente se sigue transportando igual."
1583,cb747960bb4e425cf3ce45b0e9045b1d11b9b818fc877deeea17ff40bcf0a3a9,2088,2090,Igal Magendzo Weinberger,NOMBRE+VERBO,SUJETO_ROL_NOMBRE,ATRIBUCION_HEURISTICA_LEGADA,,SIN_CONTINUIDAD_CONFIRMADA,INICIO_EXPLICITO,"El Gerente de Estudios Subrogante señor Igal Magendzo señala que quiere poner una nota de cautela respecto a la lectura de expectativas que muestran una caída sustancial. Agrega, que si se miran episodios anteriores se observan caídas similares que posteriormente han tenido evoluciones bastante rápidas. Comenta que también han habido caídas que se han mantenido abajo y señala que pueden deberse a que los consumidores han sobrerreaccionado negativamente. Sin embargo, señala que no haría una sobre lectura de que ello necesariamente implique una caída del consumo y una caída permanente de las expectativas de los consumidores. Agrega que otro comentario respecto a las medidas de inflación, se refiere a que las medidas de inflación subyacente que se están observando subestiman la preocupación que debiese tenerse por la inflación en los mercados internacionales, ya que en general tienden a recortar aquellos precios que son justamente los que más están subiendo y eso se observa especialmente en Estados Unidos de América."
1959,3580a4fe22ef1ed2fa206bef003dc40e7ce54a8dc673c33e5f739137286a7a32,2680,2683,Pablo García Silva,NOMBRE+VERBO,SUJETO_ROL_NOMBRE,ATRIBUCION_HEURISTICA_LEGADA,,SIN_CONTINUIDAD_CONFIRMADA,INICIO_EXPLICITO,"El Gerente de Estudios señor Pablo García, en relación a la matriz solicitada por el Consejero señor Manuel Marfán, señala que si se observan los insumos que se consideran en el proceso analítico, que se puede discutir con algún grado de mayor detalle, la pregunta que se puede realizar presenta un aspecto académico con los niveles de inflación que se observan, en el sentido que esto consista en un shock adicional que se produjo en el último mes y eso explica que la proyección de inflación esté 200 puntos base por encima de lo que se apreciaba el mes pasado o bien que existan efectos de propagación que podrían afinarse aún más, pero no cree que el resultado de ese análisis sea de primer orden, atendida la magnitud del shock y las cifras de inflación que se están observando, versus otros ejercicios de proyección alternativos, que podrían realizarse y que suponen formas distintas, en el caso de un proceso inflacionario."
2884,ac473fa6e5318c400df2ec424e050040d1824b97801605a87ac0970eb342c413,4166,4176,Enrique Marshall Rivera,SUJETO_NOMBRE,SUJETO_NOMBRE,,,INICIO_EXPLICITO,CONTINUIDAD_EXPLICITA,"El señor Enrique Marshall señala que las noticias del último mes tienden a confirmar, en general, el escenario descrito en el último IPoM, el que en términos gruesos se viene visualizando desde hace varios meses, lo que es señal de la mayor estabilidad alcanzada en el último tiempo. En el frente externo, el señor Marshall indica que las perspectivas de recuperación se ven afianzadas para este año, no obstante las divergencias entre regiones y la debilidad que aún muestra el empleo. Agrega que los mercados financieros, con algunas excepciones, mantienen en general las tendencias que venían observando, y las perspectivas inflacionarias, si bien han registrado algún ajuste al alza, permanecen contenidas. No obstante lo anterior, en opinión del señor Consejero, los riesgos en adelante siguen siendo relevantes y deben ser monitoreados con atención. Anticipa que este año, un factor de riesgo que estará muy presente es el retiro de las políticas de apoyo y estímulo, y que en esa perspectiva, el desafío para las autoridades es enorme. Hace presente que a ello se agrega la incertidumbre, que probablemente permanecerá por algún tiempo, sobre cómo se resuelven los problemas de orden más bien estructural que se relacionan, de una u otra forma, con la crisis, como son la debilidad de los sistemas financieros, el deterioro de las posiciones fiscales de algunos países desarrollados y los desequilibrios externos observados por actores relevantes de la economía mundial. Destaca que todo ello tiene particular incidencia en las perspectivas de crecimiento para el mundo más allá del año 2010. El señor Enrique Marshall expresa que el aumento en los precios de las materias primas también es un factor de preocupación y que, en el último mes, los metales y la energía tuvieron incrementos muy significativos que, de persistir, podrían afectar las expectativas inflacionarias. Para las economías emergentes, menciona que una creciente preocupación es la tendencia hacia la apreciación de sus monedas y, muy especialmente, el riesgo de que ello se intensifique en los próximos trimestres como resultado de los desarrollos que se están observando. En el frente doméstico, el señor Marshall plantea que los mercados de renta fija han observado algunas correcciones a la baja en sus tasas de interés, revirtiendo alzas previas, y que con estos movimientos, que responderían principalmente a noticias provenientes del frente interno, prácticamente se ha eliminado la brecha que existía entre las señales de política y las tasas de mercado. indica que el peso ha mostrado volatilidad en el curso del último mes, depreciándose después de la última RPM, para luego retomar una tendencia apreciativa, por lo que sus implicancias deben ser procesadas con atención. El señor Enrique Marshall señala que el crédito, visto en forma agregada, no muestra todavía un claro repunte. Al respecto, detalla que las operaciones comerciales han seguido cayendo y que las únicas que permanecen en una senda expansiva son las operaciones para la vivienda, como ha ocurrido en ciclos anteriores. En cuanto a las tasas de interés, el señor Marshall hace presente que han alcanzado los niveles previos a la crisis y que en algunos segmentos se siguen observando correcciones a la baja, lo que se explicaría, en alguna medida, por la mayor selectividad en las operaciones cursadas. Los bancos, prosigue, reportan una leve mejoría en las condiciones crediticias ofrecidas a los clientes y una mayor demanda por crédito. Advierte que este es un antecedente importante, pero parcial, de manera que debe ser procesado con precaución. Agrega que si se considera toda la información disponible, se puede argumentar que, efectivamente, el cuadro en materia de crédito ha evolucionado en un sentido positivo, pero que está todavía lejos de lo que se podría calificar como un cuadro normal, lo que supone el retorno a un crecimiento razonable y sostenible de las colocaciones bancarias. El señor Consejero aludido menciona luego que el registro de Imacec de noviembre, junto con mostrar la primera cifra de variación anual positiva del año, confirmó que la actividad se está recuperando, infundando cierto grado de optimismo, que ha llevado a los analistas privados a corregir levemente al alza sus proyecciones para el año 2010. Con todo, señala que las últimas cifras de actividad no permiten despejar completamente ciertas dudas sobre el vigor que tendría la recuperación en el curso de este año, lo que, sin duda, tiene importantes implicancias para la política monetaria. En relación con el mercado laboral, el señor Enrique Marshall destaca que entrega señales positivas, pero aún relativamente débiles, y que si bien el empleo reacciona normalmente con algún rezago, es claro que el fortalecimiento de su evolución es crucial para afianzar el proceso de recuperación en su conjunto. A continuación, el señor Marshall se refiere a la inflación anual, que cerró el año con una cifra negativa, como se había anticipado, y que las perspectivas de corto plazo siguen apuntando a una inflación bastante baja, que incluso podría ser algo menor que la prevista con anterioridad. Ello, acota, se relacionaría en alguna medida con los movimientos observados en el tipo de cambio. El Consejero señor Marshall subraya que las perspectivas de mediano plazo siguen apuntando a una gradual convergencia a la meta, conducida principalmente por la recuperación de la actividad. En esa perspectiva, indica que las visiones son bastante coincidentes, pero que persiste, sin embargo, algún grado de incertidumbre sobre la trayectoria misma de la inflación, esto es, sobre la velocidad con que ello ocurriría y la volatilidad que se podría observar a lo largo del tiempo. Plantea que las expectativas para la TPM se han vuelto a moderar y parecen bastante alineadas con las señales entregadas por el Banco Central en diciembre pasado. En su opinión, este es un punto que debería ser comunicado directa o indirectamente al mercado. En suma, el señor Marshall señala que para un escenario macroeconómico que no ha experimentado cambios significativos, la recomendación de mantener la TPM en su actual nivel, por lo menos hasta el segundo trimestre del presente año, permanece plenamente vigente. Agrega que la política monetaria ha apoyado decididamente la recuperación y debe seguir cumpliendo ese rol, advirtiendo que, por el momento, el principal riesgo que se enfrenta es el de retirar el estímulo monetario prematuramente. Para finalizar, manifiesta su intención de dejar constancia de algún grado de preocupación por los efectos que tendrá la reducción de los saldos acumulados por la FLAP, a medida que ello ocurra en el transcurso de los próximos meses. Estima que, por el momento, esos efectos se visualizan como muy acotados, pero que de todas formas parece conveniente seguir este proceso con atención. En suma, el Consejero señor Enrique Marshall vota por mantener la TPM en su actual nivel de 0,50%."
3018,2dcab36278af676e7466fe703786dc4fce09e9b0a74ff2f00bb7a473ac47b64f,4363,4375,Enrique Marshall Rivera,SUJETO_NOMBRE,SUJETO_NOMBRE,,,INICIO_EXPLICITO,CONTINUIDAD_EXPLICITA,"El señor Enrique Marshall indica que en el frente interno, el terremoto encontró a la economía en un proceso de clara recuperación, con tasas de crecimiento incluso más altas que las anticipadas; que en ese cuadro se destacaba la vigorosa expansión de la demanda interna; y que en materia de inflación, las cifras se mantenían bajas, pero surgían señales de una normalización más rápida que la prevista con antelación. Menciona que el panorama ha cambiado con el terremoto y reconoce que sus efectos y alcances son todavía difíciles de dimensionar con precisión. En opinión del señor Marshall, la primera reacción de los mercados financieros ha sido moderada. Plantea que el tipo de cambio se apreció por expectativas de ajustes en la política fiscal y que las tasas de interés de largo plazo, por su parte, experimentaron alzas, anticipando el mayor esfuerzo de inversión que se requerirá en el mediano plazo. Agrega que lo más probable es que los registros de actividad e inflación se vean seriamente afectados durante dos o tres meses, como resultado de las disrupciones en la producción y la distribución, efectos que, sin embargo, deberían ser fundamentalmente transitorios. Sobre las trayectorias de mediano plazo, que son las relevantes para la conducción de la política monetaria, el señor Enrique Marshall manifiesta que la incertidumbre es alta y que no se despejará en el corto plazo, y que lo más probable, en todo caso, es que los efectos sobre el crecimiento y la inflación resulten finalmente acotados. El señor Consejero señala que son tres los elementos que serán decisivos para perfilar el escenario en adelante: la definición que se adopte en materia de política fiscal, la evolución de la demanda privada y el comportamiento del sistema financiero, todo ello en el contexto post terremoto. Indica que, de acuerdo a lo anunciado, la política fiscal sufrirá ajustes, pero que es necesario conocer los detalles antes de evaluar el impacto macro que ello tendría. Agrega que la demanda privada mostraba una rápida recuperación hasta febrero y que es posible que el terremoto, por razones de confianza, expectativas o por efecto riqueza genere cierta contención del gasto privado y, por tanto, que reste dinamismo a la actividad por algún tiempo, siendo extremadamente difícil anticipar la magnitud o la duración de un efecto de esta naturaleza. A juicio del señor Marshall, la reacción del sistema financiero también será clave. Al respecto, hace presente que la información disponible hasta la última RPM mostraba una creciente normalización de las condiciones financieras y un leve repunte del crédito, pero que el terremoto ha generado un aumento, por lo menos transitorio, en la percepción de riesgo, particularmente en las zonas más afectadas. En este contexto, indica que es perfectamente posible que el proceso de normalización aludido pierda fuerza o, incluso, se detenga por algún tiempo. Si ello ocurre, plantea que la política monetaria podría contar con holguras que no estaban contempladas con anterioridad. Los efectos de un aumento en la percepción del riesgo de crédito, prosigue, podrían verse potenciados por la incertidumbre que de por sí genera el cambio en el sistema de provisiones de cartera que se implementará este año. Agrega que el mercado comparte la visión de que los efectos sobre la actividad y la inflación serán finalmente acotados, lo que se desprende con claridad de la última encuesta de expectativas que fue realizada con posterioridad al terremoto. En este cuadro, el señor Enrique Marshall hace notar que un punto que parece despejarse es el relativo a la evolución de las remuneraciones. Menciona que las nuevas cifras publicadas por el INE muestran tasas de variación bastante más bajas que las reportadas con anterioridad y, por lo tanto, mucho más coherentes con las tendencias del mercado laboral y con el escenario macro en general. Añade que la curva de expectativas para la TPM ha reaccionado, sugiriendo algún retraso en el inicio del proceso de normalización de la política monetaria, y menciona que varios analistas de mercado han hecho comentarios en la misma línea. En suma, el señor Marshall señala que el terremoto modifica el panorama y que aún se tiene mucha incertidumbre sobre sus efectos y alcances más precisos. Por ello, estima que lo más prudente, por el momento, es no innovar en materia de política monetaria, destacando que el espacio necesario para proceder en tal sentido existe y que debe ser aprovechado. En su opinión, introducir cambios en un contexto como el actual sería muy desorientador para el mercado. Sin perjuicio de lo anterior, hace ver la necesidad de monitorear atentamente la trayectoria de la actividad y de la inflación en los meses siguientes. En esa perspectiva, indica que no se puede descartar que la orientación general de la política deba ser ajustada a la luz de los antecedentes que se vayan conociendo. En virtud de lo señalado, el Consejero señor Enrique Marshall manifiesta que su voto es por mantener la TPM en su actual nivel de 0,5%."
3074,258a86d4422ac3fdd8d6533950fcc273f59e426535af778d6fe62ae9e6510d1f,4445,4458,Enrique Marshall Rivera,SUJETO_NOMBRE,SUJETO_NOMBRE,,,INICIO_EXPLICITO,CONTINUIDAD_EXPLICITA,"El señor Enrique Marshall indica, en primer término, que el escenario externo mantiene un sello positivo, ya que las perspectivas de crecimiento global son sólidas para este año, a pesar de que persisten diferencias marcadas entre países y regiones. Coherente con ello, señala que los precios de las materias primas se mantienen en niveles elevados. Agrega que los mercados financieros internacionales siguen avanzando en su normalización, aun cuando continúan sensibles a noticias que ponen de relieve problemas aún no resueltos. En su opinión, en el corto plazo, un factor de preocupación es cómo se conducirá el proceso de normalización de la política monetaria en los países desarrollados, recalcando que los mercados financieros permanecen atentos a posibles reacciones prematuras, tardías o no sincronizadas. En el frente interno, el señor Marshall coincide con que los efectos del terremoto concentran claramente la atención. En tal sentido, destaca que el reciente IPoM hizo una positiva contribución en orden a clarificar el escenario de mediano plazo y sus riesgos, razón por la cual fue bien recibido por la opinión pública y el mercado. Menciona que los mercados financieros han reaccionado con moderación a las noticias que se han sucedido y que el tipo de cambio se ha apreciado, pero que ello refleja, en parte, movimientos del dólar en el ámbito externo. Añade que los registros de actividad e inflación conocidos recientemente sorprendieron a la baja y que llamó particularmente la atención la reducida cifra de inflación de marzo. El señor Consejero hace notar que se sabía de la dificultad de anticipar lo que ocurriría en los primeros meses después del terremoto. Al respecto, menciona que las proyecciones que se hicieron para el corto plazo contenían márgenes de error altos y que, por lo tanto, no parece prudente extraer conclusiones definitivas ni proyectar tendencias a partir de ellas. En lo fundamental, indica que las perspectivas de mediano plazo asociadas al escenario base se mantienen plenamente vigentes y que ello supone que los efectos del terremoto serán fundamentalmente transitorios. A juicio del señor Marshall, el mercado comparte esta visión, lo que se refleja en sus proyecciones de crecimiento para este y el próximo año y se ha visto reafirmado en la encuesta de expectativas divulgada en esos días. Refiriéndose a los lineamientos en materia de política fiscal que se han conocido hasta ahora, el Consejero señor Enrique Marshall estima que parecen bastante coherentes con los supuestos del escenario base, aun cuando es indudable que falta conocer detalles. Plantea luego que el fuerte deterioro de los índices de confianza después del terremoto es algo explicable, pero que agrega incertidumbre sobre el comportamiento de la demanda del sector privado en los próximos meses. Sobre el particular, recuerda que el deterioro en el estado de ánimo de empresarios y consumidores con ocasión de la crisis financiera estuvo acompañado de una fuerte contracción del gasto interno. Estima, asimismo, que el comportamiento del sistema financiero también requiere ser monitoreado con atención. Señala que si bien diversos indicadores han mostrado una gradual normalización de la actividad bancaria después de la crisis, los agregados de crédito se muestran todavía muy débiles y que, incluso, algunas partidas, expresadas en términos reales, muestran variaciones mes a mes negativas en lo más reciente. A su entender, este comportamiento respondería en parte importante a una contención de la demanda por parte de empresas y personas. Por consideraciones de riesgo de crédito o de demanda de los clientes, es de opinión que la normalización de la actividad financiera podría debilitarse transitoriamente, lo que tendría implicancias para la conducción de la política monetaria. El señor Enrique Marshall destaca luego que el mercado ha recogido bien los mensajes del último IPoM y ha ajustado con rapidez sus expectativas para la TPM, ubicándolas en línea con las orientaciones entregadas. En suma, el señor Marshall señala que más allá de las sorpresas puntuales antes comentadas, el escenario central delineado en marzo se mantiene plenamente vigente y, por tanto, se reafirma la visión de que se está próximo al inicio del proceso de normalización de la política monetaria. Al respecto, plantea que se podría sugerir la conveniencia de iniciar prontamente este proceso de ajuste, incluso en la presente Reunión, para que este proceda gradualmente en el tiempo y los mercados puedan asimilar ordenadamente las nuevas condiciones monetarias. Sin embargo, estima que existen varios argumentos en favor de la idea de no innovar en esta ocasión y dejar más bien abierta la decisión sobre el mes preciso en el que se iniciaría el ciclo de ajuste: el primero de ellos, el grado de incertidumbre sobre los desarrollos de corto plazo, que aún es alto, por lo que iniciar el ciclo de alzas e interrumpirlo a medio camino generaría ruido y tendría costos; el segundo, que si bien las proyecciones de mediano plazo están bien asentadas y son ampliamente compartidas por el mercado, los datos duros de actividad e inflación parecen aún insuficientes para iniciar este proceso; y el tercero, que la magnitud del ajuste en el nivel de la TPM que habría que realizar antes de fines de año no es excesivamente grande y, por tanto, no resulta imperativo iniciar el ajuste en esta oportunidad. Finalmente, considerando que el mercado no espera cambios en esta Reunión, el señor Marshall señala que no parece conveniente sorprenderlo con una decisión distinta. Teniendo en cuenta estos argumentos, el Consejero señor Enrique Marshall manifiesta inclinarse por no innovar en esta Reunión y por dejar más bien abierta la decisión sobre el inicio del proceso de ajuste, todo ello en el entendido que el inicio del proceso de normalización está próximo. En virtud de lo expuesto, el Consejero señor Marshall señala que su voto es por mantener la TPM en su actual nivel de 0,50%."
3123,c84f302301f80057608ad0c754229a67ba49fb00415d524684d51d9814b2c2f6,4512,4526,Enrique Marshall Rivera,SUJETO_NOMBRE,SUJETO_NOMBRE,POSIBLE_OTRO_HABLANTE_O_MENCION,POSIBLE_OTRO_HABLANTE_O_MENCION,INICIO_EXPLICITO,CONTINUIDAD_EXPLICITA,"El señor Enrique Marshall señala que la recuperación de la actividad real a nivel global se muestra bastante firme hasta ahora, sin perjuicio de las diferencias entre regiones y países, y que lo más probable sea que la recuperación real siga acompañada de cierto grado de volatilidad financiera. Menciona que la incertidumbre en varios aspectos es todavía elevada y que los ajustes fiscales requeridos serían mayores que los procesados con anterioridad, lo que podría afectar las perspectivas de crecimiento en el mediano plazo, especialmente en el mundo desarrollado. El señor Marshall hace presente que a lo anterior se agrega que varias economías, principalmente emergentes, ya han iniciado la normalización de la política monetaria o lo harán próximamente, mientras que los países más avanzados permanecen con tasas en niveles extremadamente bajos y que es probable que posterguen el retiro del estímulo monetario como resultado de los últimos acontecimientos. Al continuar, el Consejero señor Marshall señala que las tensiones en los mercados financieros externos han tenido efectos acotados en el frente interno, que el riesgo soberano subió levemente y que la bolsa y el peso reaccionaron también con bastante moderación, todo lo cual da cuenta de la percepción de fortaleza que los mercados tienen sobre la economía nacional. El señor Marshall manifiesta que si bien estos desarrollos han despertado alguna preocupación, la atención interna ha seguido muy concentrada en los efectos y alcances del terremoto sobre la actividad y la inflación. En materia de actividad, menciona que los registros informados han estado por debajo de lo esperado en el escenario central, reconociendo que se sabía, eso sí, que era difícil anticipar con precisión la evolución de la actividad en los meses inmediatamente siguientes y que, en el corto plazo, los sesgos estaban más bien inclinados a la baja. El señor Marshall destaca que es la demanda interna la que ha registrado mayor vigor, detallando que creció de forma importante hasta febrero pasado, sufrió un choque con el terremoto y que, según varios indicadores, se estaría recuperando con bastante rapidez, lo que se reflejaría en el aumento que están experimentando las importaciones. Plantea que este es un desarrollo que debe ser monitoreado. Con todo, expresa que las perspectivas de crecimiento de mediano plazo no se han visto modificadas sustancialmente, aun cuando está presente el riesgo de que una parte del crecimiento esperado para este año se postergue para el siguiente. El señor Enrique Marshall agrega que el sistema financiero local sigue entregando señales de normalización, lo que se deduce de la evolución tanto de las tasas como de los agregados, pero que, sin embargo, la demanda por crédito sigue exhibiendo cierta debilidad. En materia de inflación, indica que los registros de los últimos dos meses han sido menores que los anticipados y que, como resultado, las proyecciones de corto plazo se han ajustado levemente a la baja. Sin embargo, manifiesta que la trayectoria esperada en el mediano plazo no ha cambiado de forma importante. Hace presente también que las expectativas para la TPM han tenido ajustes que sugieren el próximo inicio del proceso de normalización, no obstante lo cual la mayoría de los analistas espera que ello no ocurra en esta Reunión. En suma, el Consejero aludido señala que el escenario ha experimentado cambios, principalmente por un aumento o rebalanceo de los riesgos, pero que las trayectorias de mediano plazo que se visualizan para la actividad y la inflación no parecen distintas de las que se proyectaban con anterioridad. En esa perspectiva, estima que el inicio del proceso de normalización de la política monetaria se aproxima con claridad. Si ello es así, considera que lo que corresponde es decidir si esta normalización debe o no comenzar en esta Reunión, reconociendo que la verdad es que existen buenos argumentos a favor de una y otra posición y que, por tanto, la decisión no fluye con entera facilidad. El señor Enrique Marshall declara coincidir con la Minuta de Opciones, en el sentido que las opciones plausibles son mantener o subir la tasa en 25 puntos base. En su opinión, la distancia en puntos base entre una y otra opción no parece excesiva, pero que, sin embargo, el inicio del proceso de normalización tiene connotaciones e implicancias que deben ser bien ponderadas. Por esta razón, sostiene que la decisión que el Consejo tiene por delante no es menor. Al respecto, señala que se puede argumentar, por un lado, que existe cierta brecha respecto de la tasa neutral y que, en el escenario más probable, la economía adquirirá velocidad en el curso del próximo año, de manera que resulta prudente adelantarse a las expectativas del mercado y comenzar el proceso de normalización de inmediato. Por otro lado, indica que se puede sostener que la evolución del escenario interno ha generado cierto espacio para postergar el inicio del ciclo de ajuste. Plantea que a ello se puede agregar que las tensiones observadas en el frente externo se encuentran aún en desarrollo y que sus implicancias son aún inciertas, y que, en ese cuadro, no parece conveniente introducir una sorpresa iniciando el proceso de normalización antes de lo que el mercado espera. Sopesando todos estos argumentos, el Consejero señor Enrique Marshall declara inclinarse, finalmente, por no innovar en esta Reunión, votando, por tanto, por mantener la TPM en su actual nivel de 0,50%. Al continuar con la votación, el señor Presidente concede la palabra al Vicepresidente, señor Manuel Marfán, quien agradece, en primer término, el análisis del staff."
3274,5420891f729ca1445410b9c38545823067dc02f324171a965a5071230b01751a,4705,4720,Enrique Marshall Rivera,SUJETO_NOMBRE,SUJETO_NOMBRE,,,INICIO_EXPLICITO,CONTINUIDAD_EXPLICITA,"El señor Enrique Marshall subraya que este cuadro es particularmente complejo para las economías emergentes, que muestran en estos momentos un marcado dinamismo impulsado por factores internos, por lo que sus autoridades deben, por una parte, asegurar que el crecimiento se encauce sobre bases estables y que las presiones inflaciones permanezcan contenidas, y, por otra, monitorear con atención la evolución de los factores de riesgos que amenazan a la economía mundial. El Consejero señor Enrique Marshall prosigue, destacando que en el frente interno, las noticias han sido bastante favorables. Al respecto, menciona que la actividad muestra una clara recuperación y que, en ese sentido, las cifras conocidas son inequívocas e, incluso, han sorprendido al alza, como ocurrió con el último Imacec. Comenta que el principal impulso proviene de la demanda interna, que se expande a un ritmo superior al de la actividad, lo que se ve reflejado en la evolución de las importaciones. Agrega que si bien esta tendencia se debería moderar, las proyecciones apuntan, de todos modos, a un crecimiento de la demanda y la actividad bastante vigoroso en los próximos trimestres. En su opinión, varios factores apoyan esta evolución: las políticas macroeconómicas en curso, en particular la política monetaria; la evolución de la masa salarial; la creciente normalización o flexibilización de las condiciones ofrecidas por los bancos y el repunte de los agregados crediticios; y el esfuerzo de reconstrucción posterior al terremoto. Sin embargo, sostiene que persiste alguna incertidumbre sobre la evolución de la demanda en el mediano plazo, por lo que advierte que el riesgo de que esta adquiera una velocidad mayor que la visualizada está presente y debe ser procesado con atención. En materia de inflación, el señor Enrique Marshall hace presente que el último IPC sorprendió al no registrar variación, pero que ello no permite inferir cambios relevantes en su trayectoria, y que las proyecciones de corto plazo sugieren que esta seguirá subiendo y apuntando a su convergencia a la meta en el mediano plazo. Por lo demás, menciona que las cifras de inflación subyacente fueron positivas y estuvieron dentro de lo esperado. Por el lado de los costos, en tanto, señala que no se observan presiones o fuerzas que puedan tener un impacto relevante sobre la trayectoria de la inflación En su opinión, esta última aparece fundamentalmente determinada por la evolución de la actividad y el cierre de las holguras de capacidad, lo que se espera ocurra en el transcurso del próximo año. Especial mención hace a que las señales de normalización de la TPM entregadas por el Banco Central han sido bien asimiladas por el mercado, y que las expectativas apuntan con nitidez a un alza de 50 puntos base para esta Reunión. En suma, expresa que el panorama no es muy distinto del que se había anticipado, ya que la actividad adquiere dinamismo y la inflación, con fluctuaciones que responden a factores puntuales, se muestra en un proceso de aproximación a niveles coherentes con la meta. En esa perspectiva, plantea que lo que se impone es proseguir con el proceso de normalización que se inició en la Reunión anterior, ya que la TPM permanece aún en un nivel muy bajo y a una distancia apreciable de cualquier medida de tasa neutral. En su opinión, la opción de subir la TPM en 50 puntos base surge con bastante claridad, ya que no solo resulta coherente con el diagnóstico y las señales que el Banco Central ha entregado y es lo que espera el mercado, sino porque no advierte razones o argumentos para sorprenderlo en esta oportunidad. Asimismo, manifiesta descartar otras opciones, porque podrían insinuar o sugerir un cambio de diagnóstico o de visión sobre el ritmo al cual debe proceder la normalización de la TPM. En estos momentos, enfatiza que resulta conveniente reafirmar lo que se ha señalado, lo que se logra con un ajuste como el sugerido. En razón de los fundamentos expuestos, el Consejero señor Enrique Marshall vota por subir la TPM en 50 puntos base, para dejarla en 1,5%."
3341,7c21a59a2e1fb526bf90613c7c9c5915c699e23a7dafd465827c4aafa7303188,4796,4812,Enrique Marshall Rivera,SUJETO_ROL_NOMBRE,SUJETO_ROL_NOMBRE,,,INICIO_EXPLICITO,CONTINUIDAD_EXPLICITA,"El Consejero señor Enrique Marshall expresa que estas perspectivas se ven respaldadas, entre otros factores, por la positiva evolución que muestra el empleo, lo que contrasta con lo observado en los países desarrollados. Agrega que, en esa misma perspectiva, habría que señalar que las condiciones crediticias han dejado de ser una limitación para la expansión de la demanda interna. Sin embargo, hace presente que persiste alguna incertidumbre sobre la evolución de la actividad en el mediano plazo, por cuanto el riesgo de que adquiera una velocidad mayor que la visualizada está presente y debe ser procesado con atención. En tal sentido, considera que un factor clave a monitorear es el referido a la política fiscal y su implementación en lo que resta del año y el próximo. En materia de inflación, el Consejero señor Enrique Marshall indica que los registros mensuales siguen afectados por factores puntuales. Añade que la inflación anual continúa aumentando de acuerdo con lo previsto y que las proyecciones sugieren que seguirá subiendo en los próximos meses y que se ubicará en torno ai límite superior del rango meta a fin de año, para luego converger hacia la meta en el mediano plazo. Sin embargo, advierte que los bajos registros de inflación subyacente introducen una nota de cautela. Por el lado de costos, destaca que las presiones parecen bastante acotadas, que las remuneraciones se expanden moderadamente y que el tipo de cambio permanece afectado por fuerzas más bien apreciativas. El Consejero señor Enrique Marshall señala, a continuación, que el mercado tiene perfectamente internalizado el proceso de normalización de la TPM y que para la presente Reunión, las expectativas apuntan mayoritariamente a un alza de 50 puntos base. A su juicio, en este contexto, lo que se impone es proseguir con el proceso de normalización en curso. Indica que la TPM permanece todavía a una distancia considerable de la tasa neutral, aún bajo el supuesto de que dicha tasa podría ser menor a lo sugerido por estimaciones previas, razón por la cual debe ser ajustada nuevamente al alza. El Consejero señor Enrique Marshall hace presente que la opción de un alza de 50 puntos base vuelve a surgir con bastante claridad, ya que resulta coherente con el diagnóstico y las señales que el Banco ha entregado desde el último IPoM y refuerza, además, el proceso de normalización anunciado, sin cerrar la posibilidad de proseguir algo más rápido o algo más lento en los próximos meses, teniendo en cuenta los antecedentes que se acumulen. El Consejero señor Enrique Marshall manifiesta que no descarta tajantemente otras opciones, ya que, en su opinión, existen argumentos para sugerir y respaldar decisiones algo distintas. A título ejemplar, señala que un incremento de 75 puntos base ha sido planteado y justificado por algunos analistas de mercado. Asimismo, indica que cerrarse completamente a otras opciones puede generar la idea de que la Institución ve esta decisión como muy simple o muy mecánica, en circunstancias que existen riesgos en uno y otro sentido que deben ser sopesados cuidadosamente. Con todo, expresa que la opción de subir 50 puntos base se impone con bastante claridad sobre cualquier otra, y a los fundamentos expuestos agrega que no le parece conveniente sorprender al mercado ni sugerir cambios de visión en estos momentos. Finalmente, destaca que la preparación del próximo IPoM permitirá analizar con detalle el escenario futuro y evaluar con mayor precisión la trayectoria de la TPM. En mérito de lo expuesto, el Consejero señor Enrique Marshall señala que su voto por subir la TPM en 50 puntos base, para dejarla en 2,0%."
