Ciclos,ID_Padre,SHA256_Texto_Padre,Fecha,IDs_Antes,Actores_Antes,ID_Actual,Actor_Actual,Fuente_Actor,ID_Turno,Relacion_Turno,Texto_Actual
2,2206,0e3701a343a69b37bca7f15e6fc5e6e5ef78b99e64c9ba3b156acae404e1f411,2008-12-11,3022,Claudio Soto Gamboa,3026,Claudio Soto Gamboa,SUJETO_NOMBRE,RPM-2008-12-11:T41,CONTINUIDAD_EXPLICITA,"El señor Claudio Soto, agrega que en lo que dice relación con la inflación, en noviembre la variación mensual del IPC fue -0,1%, mientras que el IPCX e IPCX1 aumentaron 0,6% cada uno. La inflación mensual del IPC, que no registraba cifras negativas desde comienzos del 2007, estuvo determinada por la importante caída en el precio de los combustibles, que debería prolongar su efecto en la inflación de diciembre. La baja inflación mensual estuvo en línea con lo que se adelantó en la Actualización de Proyecciones de noviembre, pero por sobre lo que esperaba la generalidad del mercado. La variación mensual de las inflaciones subyacentes siguen altas, en línea con el juicio de mayor propagación que se hizo para el IPoM de septiembre. Así, aunque en términos anuales la variación anual del IPC se redujo a 8,9%, la de las medidas subyacentes siguió aumentando, la del IPCX alcanzó a 9,5% y la del IPCX1 a 8,7%. Del mismo modo, la medida del IPC que excluye alimentos y energía acumuló un incremento anual de 6,9% (6,4% el mes previo), a la vez que la del IPCX1 que excluye alimentos anotó una variación en doce meses de 6,2% (5,9% en octubre). Indica el señor Gerente Análisis Macroeconómico que por el lado de los costos, las diferentes medidas de salarios aumentaron marginalmente en octubre, pero siguen creciendo a tasas inferiores a las de la inflación. El peso, en tanto, sigue depreciándose respecto del dólar. Señala que al cierre de la minuta que se presenta, las transacciones se están efectuando con una paridad en torno a $670 por dólar: 5,4% si se comparan los días previos a la Reunión de noviembre con el cierre de esta minuta, en línea con el movimiento del dólar en los mercados internacionales. Así, la depreciación del peso responde, en parte, a los movimientos del dólar en los mercados internacionales. Mientras la depreciación bilateral alcanzó 5,4% entre el cierre de la Reunión de noviembre y esta minuta, la variación del TCM fue de 3,4% y de 2,2% la del TCM-X. Se estima que el nivel del tipo de cambio real (TCR) siguió aumentando en noviembre, ubicándose en 109,1 (en su medida 1986=100). Estas cifras continúan por sobre el rango de valores que se estiman coherentes con los fundamentales de largo plazo. El señor Gerente de Análisis Macroeconómico hace presente que en el corto plazo el panorama inflacionario apunta a variaciones mensuales reducidas de la inflación IPC, en particular por el mencionado efecto del menor precio de los combustibles. En cambio, el incremento mensual de las inflaciones subyacentes, por la suma de la propagación de la alta inflación pasada, la indexación habitual y estacionalidades de fin de año, se mantendrán en niveles superiores. Con esto, y en línea con lo previsto en la Actualización de Proyecciones de noviembre, la inflación anual del IRC, IPCX e IPCX1 se mantendrá alta en lo inmediato, pero comenzando un proceso de descenso, algo más marcado en el caso del IPC. Este escenario es coherente con la evolución de las distintas medidas de expectativas de inflación. Las compensaciones inflacionarias —extraídas de swaps— continuaron con la trayectoria descendente iniciada algunos meses atrás, especialmente las de más corto plazo (1 en 1) que cayeron cerca de 90 puntos base en el mes, ubicándose bajo 3% al cierre de esta minuta. Las compensaciones inflacionarias 3 en 2 se redujeron algo más de 30 puntos base en el mes, mientras que las de 5 en 5 se ubican en niveles similares a los vigentes al momento de la Reunión de noviembre. La Encuesta de Expectativas Económicas (EEE) anticipa menores inflaciones que hace un mes. A un año pasa de esperar 4,6 a 3,6% y a dos a un año desde 3,4 a la meta de 3,0%. En cuanto a las expectativas que se extraen de la encuesta IPEC, el porcentaje de personas que responde que la inflación en los próximos doce meses subirá “mucho” continúa retrocediendo gradualmente, ubicándose levemente bajo 60% de acuerdo a la información de noviembre. Las expectativas de inflación anual que se extraen del IMCE pasan de 8,25% en octubre a 7,75% en noviembre. Por otra parte, indica que en términos de política monetaria, las expectativas de un escenario de menores presiones inflacionarias han seguido desplazando a la baja los movimientos esperados por el mercado para la trayectoria futura de la Tasa de Política Monetaria. Éstas tuvieron movimientos especialmente significativos después de la publicación de la Actualización de Proyecciones y más recientemente tras conocerse las cifras de inflación e IMACEC. Esta suma de eventos terminó por consensuar una visión del mercado respecto de que el ciclo de alzas culminó, aunque no existe aún una opinión generalizada sobre el momento, de aquí a marzo, en que se producirá el primer recorte de la Tasa de Política Monetaria. Finalmente, el señor Claudio Soto agrega que, en general, las expectativas de mercado, además de acentuarlo, en las últimas semanas han adelantado el inicio del ciclo de bajas en la Tasa de Política Monetaria. Para esta Reunión, el mercado apuesta en general por una mantención, aunque parte de los agentes le asignan probabilidad de ocurrencia a una reducción de 25 o incluso de 50 puntos base. De acuerdo con la curva forward, el mercado pasó de anticipar el primer recorte en el primer trimestre a esperar que esta reducción en la Tasa de Política Monetaria se dé en enero y que a fines del primer trimestre ésta se ubique a lo más en 7,5%. Las tasas swap, en tanto, tienen implícitas una trayectoria de la Tasa de Política Monetaria que contempla mayores recortes: con una reducción de al menos 25 puntos base en los próximos tres meses y a un año ubican la Tasa de Política Monetaria en 7%, 40 puntos base por debajo de lo que se anticipaba previo a la Reunión de noviembre. Conforme a la Encuesta de Expectativas Económicas, los encuestados anticipan una mantención de la Tasa de Política Monetaria este mes, pero una reducción de 50 puntos base de aquí a febrero, llegando a diciembre del 2009 con una Tasa de Política Monetaria en 6,25%, 40 puntos base por debajo del valor anticipado en la encuesta anterior."
2,2206,0e3701a343a69b37bca7f15e6fc5e6e5ef78b99e64c9ba3b156acae404e1f411,2008-12-11,3022,Claudio Soto Gamboa,3027,Jorge Desormeaux Jiménez,SUJETO_ROL_SESION,RPM-2008-12-11:T42,INICIO_EXPLICITO,"En cuanto a los datos que ha entregado el señor Claudio Soto respecto a los datos del IMACEC, el señor Vicepresidente consulta si el hecho que la información respecto de dicho índice corregido por estacionalidad era algo más elevado, más 3, significa que existe alguna diferencia en los días trabajados."
2,2206,0e3701a343a69b37bca7f15e6fc5e6e5ef78b99e64c9ba3b156acae404e1f411,2008-12-11,3022,Claudio Soto Gamboa,3028,Claudio Soto Gamboa,SUJETO_ROL_NOMBRE,RPM-2008-12-11:T43,INICIO_EXPLICITO,"Al respecto, el Gerente señor Claudio Soto, señala que efectivamente hay una diferencia en la composición de los días."
1,2408,bcbbbeca35ea9f58e2ee2bee5ba89b071c4b170a774c5d4ea6dc6769eb39062f,2009-03-12,3297;3298,Jorge Desormeaux Jiménez;Claudio Soto Gamboa,3303,Jorge Desormeaux Jiménez,SUJETO_ROL_NOMBRE,RPM-2009-03-12:T39,INICIO_EXPLICITO,"El Vicepresidente señor Jorge Desormeaux comenta dentro del mismo contexto que los datos revisados respecto de Estados Unidos de América relativos a las ventas minoristas han sido mejores de lo esperado y la conclusión que puede obtenerse de esa información es que dichas ventas, con descuentos, han sido muy exitosas y realmente se ha producido un mayor aumento de lo que la gente suponía y estima que esta situación podría ocurrir también en Chile."
1,2408,bcbbbeca35ea9f58e2ee2bee5ba89b071c4b170a774c5d4ea6dc6769eb39062f,2009-03-12,3297;3298,Jorge Desormeaux Jiménez;Claudio Soto Gamboa,3304,Claudio Soto Gamboa,SUJETO_ROL_NOMBRE,RPM-2009-03-12:T40,INICIO_EXPLICITO,"Al respecto, el Gerente señor Soto señala que parte de lo que se observa en el IMACEC en el sector comercio se encuentra asociado a las grandes tiendas, las que tuvieron un repunte en sus ventas y eso podría estar asociado a liquidaciones o a ofertas similares. Pero asimismo, señala que existen otras líneas relacionada con producción de muebles, o ventas de ellos en donde los precios no bajaron y aún así hubo un cierto repunte en sus cifras de ventas."
1,2408,bcbbbeca35ea9f58e2ee2bee5ba89b071c4b170a774c5d4ea6dc6769eb39062f,2009-03-12,3297;3298,Jorge Desormeaux Jiménez;Claudio Soto Gamboa,3305,Beltrán de Ramón Acevedo,SUJETO_ROL_NOMBRE,RPM-2009-03-12:T41,INICIO_EXPLICITO,"Complementando los comentarios efectuados, el Gerente de División Operaciones Financieras señor Beltrán De Ramón consulta si en esas cifras optimistas se aprecia alguna incidencia del efecto del plan fiscal o si acaso dicha información recién se podrá observar después de conocerse las cifras del mes de marzo."
1,2408,bcbbbeca35ea9f58e2ee2bee5ba89b071c4b170a774c5d4ea6dc6769eb39062f,2009-03-12,3297;3298,Jorge Desormeaux Jiménez;Claudio Soto Gamboa,3306,Claudio Soto Gamboa,SUJETO_ROL_NOMBRE,RPM-2009-03-12:T42,INICIO_EXPLICITO,"El Gerente señor Soto, respondiendo a lo anterior informa que se está trabajando en la cuantificación del plan fiscal aprobado por el Gobierno, y en esta oportunidad no se cuenta con cifras concretas, por ejemplo con cifras de la inversión pública como para poder medir cuánto es atribuible a la acción del plan fiscal y cuánto no lo es. Agrega que dicha información se analizará con ocasión de la elaboración del próximo Informe de Política Monetaria."
4,2588,308fcd93e412425c734009f703e20ae3342a274ae895499e715edd0db75c2b56,2009-06-16,3638;3639,Sebastián Claro Edwards;Claudio Soto Gamboa,3646,Sebastián Claro Edwards,SUJETO_ROL_NOMBRE,RPM-2009-06-16:T69,INICIO_EXPLICITO,"El Consejero señor Sebastián Claro consulta acerca del porcentaje del alza de los combustibles que se explicará por el impuesto específico que se está postergando,"
4,2588,308fcd93e412425c734009f703e20ae3342a274ae895499e715edd0db75c2b56,2009-06-16,3638;3639,Sebastián Claro Edwards;Claudio Soto Gamboa,3647,Claudio Soto Gamboa,SUJETO_ROL_SESION,RPM-2009-06-16:T70,INICIO_EXPLICITO,"a lo que el Gerente de Análisis Macroeconómico responde que debería subir 2,5%, esto es, una UTM o experimentar aumentos del orden de 50 pesos, luego de lo cual existirían otros del orden de 50 ó 70 pesos, aproximadamente, que se traducen en una o dos décimas más de inflación. A su análisis, el señor Claudio Soto agrega que en el perfil de la proyección de la inflación se aprecia que la incidencia de los alimentos desaparece en el horizonte de medición y que, a pesar del aumento en el precio de los combustibles en los próximos meses, estos van a seguir teniendo una incidencia negativa en las variaciones del IRC en doce meses. Reafirma lo indicado, mencionando que hay un conjunto de modelos alternativos para proyectar la inflación en el horizonte de seis meses, como el modelo SARIMA, que son modelos de series de tiempo que se vinculan a la proyección de corto plazo, en el precio-peso, y que estos muestran, en general, una caída de la inflación de menor intensidad que la proyectada en algunos casos, en otros de intensidades similares, pero, en definitiva, inflaciones que puede que no alcancen a ser negativas en los próximos meses, pero sí que representen caídas sustanciales. En cuanto a las expectativas del mercado, el Gerente de Análisis Macroeconómico indica que la proyección de crecimiento se corrige hasta -1% para 2009, y que para el 2010 se revisa marginalmente al alza. Señala, que las expectativas de inflación muestran registros mixtos, ya que, por un lado, las distintas medidas de compensación inflacionaria han aumentado desde la última Reunión de Política Monetaria, mientras que las encuestas de expectativas a las mesas de dinero van en la dirección opuesta, aun cuando la efectuada a un año está en 2,3% y la correspondiente a dos años en 2%. El Gerente de Análisis Macroeconómico, refiriéndose a la Tasa de Política Monetaria, señala que el mercado espera una reducción de 50 puntos base y otra posible reducción en los próximos dos meses. De hecho, especifica, se espera que la citada tasa esté en 50 puntos base en el mes de agosto. Agrega, que la tasa podría llegar a cero de aquí a fines de año y mantenerse en ese nivel un par de trimestres, por lo menos hasta mediados de 2010, y que el escenario alternativo indica una Tasa de Política Monetaria cercana a 0,25% por casi todo el año 2010."
4,2588,308fcd93e412425c734009f703e20ae3342a274ae895499e715edd0db75c2b56,2009-06-16,3638;3639,Sebastián Claro Edwards;Claudio Soto Gamboa,3648,José De Gregorio Rebeco,SUJETO_ROL_SESION,RPM-2009-06-16:T71,INICIO_EXPLICITO,"Finalizada la presentación del señor Claudio Soto, el Presidente ofrece la palabra al Gerente de División Política Financiera, señor Kevin Cowan, para que comente brevemente la minuta referida a las fricciones en los mercados financieros."
4,2678,100d2bc8807cacb4f2fb5607e067d8aa204c2130422d2160bc1735bcd8a997f4,2009-08-13,3819,Pablo García Silva,3828,Pablo García Silva,SUJETO_ROL_NOMBRE,RPM-2009-08-13:T44,INICIO_EXPLICITO,"El Gerente de División señor García afirma que ello si se puede interpretar, porque la visión del mercado respecto de la actividad suponía algún dato como el que se tuvo en junio, o sea, que el escenario de actividad de consenso nunca fue peor que -1,5%. La percepción del mercado quizás era implícitamente mejor por el lado de las proyecciones que la que el Banco tenia el mes pasado, razón por la cual la cifra del IMACEC nos ha sorprendido, concluye."
4,2678,100d2bc8807cacb4f2fb5607e067d8aa204c2130422d2160bc1735bcd8a997f4,2009-08-13,3819,Pablo García Silva,3829,Jorge Desormeaux Jiménez,SUJETO_ROL_SESION,RPM-2009-08-13:T45,INICIO_EXPLICITO,"Antes de proseguir, el señor Vicepresidente comenta que los analistas ya hablan de perspectivas de crecimiento para el próximo año superiores a 3%, de entre 4 y 5%. Lo anterior se funda en información reciente sobre un cambio significativamente importante en las últimas tres semanas."
4,2681,fa73f79441ebbcdca6a45eb115f3036316c8430d796c3a0d10431628bd4076c9,2009-08-13,3825,Pablo García Silva,3835,Pablo García Silva,SUJETO_NOMBRE,RPM-2009-08-13:T50,CONTINUIDAD_EXPLICITA,"el señor Pablo García da cuenta de las principales noticias desde la última Reunión, mencionando, en primer término, que las perspectivas de crecimiento global han seguido mostrando que el deterioro se modera, ya que, a diferencia del mes pasado, cuando se percibía un tono flojo en los mercados financieros, en las semanas recientes han vuelto las perspectivas más alentadoras a los mercados internacionales. Hace presente que el mayor apetito por riesgo se ha reflejado en el repunte de las bolsas, en el aumento en las tasas libres de riesgo, en la sistemática disminución de los diversos indicadores de riesgo financiero y crediticio, en los mayores precios de los productos básicos y, en general, en una mayor debilidad del dólar. Este mejor clima no ha generado, en todo caso, un cambio relevante en la instancia de política monetaria en el mundo desarrollado. En Chile, añade, el peso no ha experimentado una apreciación adicional. A nivel local, manifiesta que las noticias de actividad han llevado a revisar al alza las perspectivas de crecimiento para el segundo y tercer trimestres. Por el lado de la demanda final, plantea que esto ha tenido como contrapartida una mayor demanda por consumo, inversión en maquinaria y exportaciones, mientras se estima que persiste una fuerte desacumulación de existencias. Complementa que la evidencia indirecta sugiere que esto último podría estar teniendo componentes no deseados, a diferencia de lo ocurrido a fines del año pasado y principios de este. En cuanto a la inflación total, indica que la de julio estuvo en torno a lo previsto en la última RPM, pero con menores registros subyacentes, principalmente por la caída del precio del vestuario y de ítems de consumo duradero. Explica que es por ello que la revisión de los perfiles de inflación subyacente lleva a corregir nuevamente la proyección de inflación de corto plazo en torno a medio punto porcentual, agregando que las medidas de expectativas de inflación consideran perspectivas similares a las contempladas internamente. El señor García reporta, además, que varias tasas de interés de mercado, particularmente las de consumo y comerciales a plazos más cortos, continuaron descendiendo, mientras que las tasas en operaciones a plazos más largos, incluyendo las tasas hipotecarias, se mantuvieron estables o mostraron aumentos. Los spreads de colocación sobre captación, en tanto, han tendido a volver a los niveles de un año atrás y el volumen de crédito ha mostrado una sostenida desaceleración, pero con bastante diversidad en el comportamiento del Banco Estado respecto del resto del sistema. Por último, señala que luego de las decisiones adoptadas en ese momento, la trayectoria de la Tasa de Política Monetaria (TPM) implícita en los precios de activos tuvo una reducción relevante, principalmente en el tramo de hasta dos o tres años. Finalizado dicho reporte, el señor García expone las Opciones de la presente Reunión, recordando que en la Reunión pasada la medida de política monetaria se complementó con medidas adicionales de política monetaria para reforzar la decisión y, debido a que las decisiones de entonces no tenían implícita una estrategia esperada de relajamiento monetario posterior, los antecedentes centrales para la decisión en esta oportunidad son dos: primeramente, la evaluación que se haga respecto de las noticias coyunturales sobre las perspectivas de mediano plazo e inflación; y, en segundo lugar, la evaluación de las condiciones financieras y crediticias luego de las medidas del mes pasado. Dado estos dos antecedentes, indica que se considera que las opciones más plausibles para esta Reunión son la mantención de la actual instancia de política monetaria o su eventual ampliación. Respecto del primer antecedente, el Gerente de División Estudios menciona que las noticias coyunturales apuntan en direcciones diversas. Explica que, por un lado, los antecedentes de actividad y demanda han sido claramente algo mejores que lo anticipado, que ellos siguen mostrando una detención del deterioro e, incluso, un repunte de algunos indicadores de consumo e inversión. Aunque ello no es una condición suficiente para plantear un escenario, similar, por ejemplo, al del Informe de Política Monetaria (IPoM), afirma que sí es claro que el segundo trimestre habría marcado un punto de inflexión en la expansión de la actividad. En el caso de la demanda, manifiesta que, a pesar de que existen aspectos específicos que explican algunas cifras con repuntes relevantes, como las importaciones de maquinaria y equipo, si se aprecia desde hace algunos meses un mayor nivel en componentes de la demanda final, como la venta de viviendas y las compras durables. A su vez, aunque las cifras de desempleo se han mantenido elevadas, señala que la caída de la ocupación también parece estar moderándose. Por otro lado, el señor Pablo García hace presente que la información de precios sigue dando cuenta de un entorno de presiones de precios contenidas. Al respecto, indica que aunque los salarios nominales no han mostrado por ahora una desaceleración relevante, sí se aprecia que las medidas subyacentes de inflación muestran cifras reducidas. Asimismo, expresa que aunque algunos ítems, como el vestuario, han tenido comportamientos notorios, este débil comportamiento de los precios es un fenómeno bastante extendido en el IPC. En relación con el segundo antecedente, el Gerente de División de Estudios manifiesta que es pertinente que las condiciones financieras y crediticias vigentes hoy sean analizadas desde varios ángulos. Por una parte, las expectativas sobre la trayectoria de la TPM han tenido una reducción del orden de 100 a 125 puntos base respecto de la RPM pasada a plazos de entre uno y dos años y que, como siempre, la evaluación de la coherencia entre esta trayectoria y el cumplimiento de la meta de inflación se podrá hacer con mayor detenimiento en el IPoM de septiembre. El señor García plantea que, por otro lado, y por sobre la trayectoria esperada para la TPM, el riesgo financiero y crediticio afecta las condiciones, el acceso y el costo del crédito de los clientes del sistema. En este ámbito, señala que es aparente que diversos indicadores de riesgo de fondeo externo de la banca, de riesgo financiero global y de riesgo crediticio de la República han tenido significativas reducciones en los últimos meses. Ello, junto con el relajamiento de la política monetaria, ha contribuido a reducir las tasas de colocación desde principios de año. Sin embargo, sostiene que, por otro lado, la materialización de mayores niveles de nesgo de crédito local asociados al ciclo económico, junto con un entorno global de reducción de la exposición crediticia a clientes más riesgosos, ha redundado en que las primas presenten cierta fricción a reducirse en algunos segmentos, y que las condiciones de acceso y los estándares de otorgamiento sean más restrictivos que hace algunos años. Al respecto, declara que es difícil evaluar, en general, si estas tendencias responden a la dinámica normal del ciclo de crédito o si hay alguna anomalía. Al proseguir con la presentación de las Opciones, el Gerente de División precisa que las acciones concretas de política monetaria, sean para mantener la instancia actual o para aumentarla, deben evaluarse desde vanos ángulos, debido a que la TPM está en su nivel mínimo. Con respecto a la implementación de la decisión de mantener la instancia actual, manifiesta que ello sería coherente con continuar operando con la Facilidad de Liquidez a Plazo en los lapsos ya anunciados. Una reducción de estos lapsos sería coherente con una reducción del estímulo monetario y no con su mantención, lo que no parece estar dentro de las opciones de política monetaria congruentes con el escenario macroeconómico actual. Además, advierte, constituiría una decisión difícil de explicar, dada la evaluación que se tiene de los riesgos para la inflación y la comunicación de que el nivel mínimo de la TPM se mantendrá por un tiempo prolongado. ' ' v Con respecto a posibles medidas para incrementar el estímulo monetario, el señor Pablo García estima que estas pueden darse de varias formas. Por ejemplo, una ampliación de los plazos en los que se realizan las medidas complementarias de política, implementando la FLAP a plazos mayores de seis meses, pero no necesariamente al mismo nivel que la TPM actual o con la frecuencia semanal con que se realiza esta operación hoy en día Otro ejemplo sería ejecutar un programa de recompra de papeles del Banco Central a plazos de dos años o más. Finalmente, menciona que no se pueden descartar medidas de intervención cambiaría si se materializa una situación excepcional en dicho mercado. El señor García sostiene que, en caso de que se requiera, la selección de instrumentos para implementar una política monetaria más estimulativa que la actual debe equilibrar cuidadosamente la precisión de la señal de tasas que se desee entregar al mercado con la conveniencia de mantener grados de flexibilidad suficientes, así como ser coherentes con el esquema de metas de inflación y de flexibilidad cambiaría. Asimismo, añade, la calibración de eventuales medidas adicionales debe considerar, como es habitual en política monetaria, la ocurrencia de escenarios alternativos de desalineamiento de las expectativas de inflación, los que pueden ser muy costosos para la economía. Como es habitual, manifiesta que hay aspectos tácticos que son relevantes en la decisión de hoy. En primer término, informa que el mercado no espera de forma generalizada que se adopten nuevas medidas complementarias de política monetaria, tomando en cuenta que mantener la vigencia de la FLAP a 180 días es coherente con mantener el estímulo monetario. Por otro lado, indica que el conjunto de medidas complementarías posibles, mencionadas en la presente minuta, no se aleja del tipo de opciones que diversos analistas han considerado, por lo que la adopción de medidas adicionales no sería totalmente sorpresiva. Finalmente, el señor Gerente de División de Estudios señala que se debe tomar en cuenta que las medidas adoptadas en la Reunión pasada no tenían contemplado un sesgo explícito, en el sentido de que se profundizarían en reuniones posteriores. Es posible, además, que parte de las primas por riesgo implícitas hoy en la intermediación crediticia esté influida por la genuina incertidumbre macroeconómica de los últimos meses, y que parte de esta incertidumbre puede vincularse con expectativas de nuevas medidas de política monetaria. En su opinión, estas consideraciones, además del hecho de que en poco tiempo más se elaborará el IPoM de septiembre y se podrá comunicar de manera más precisa el rumbo de la política monetaria, deben sopesarse con la eventual necesidad de implementar medidas estimulativas adicionales en esta ocasión. En términos comunicacionales, menciona que también es posible incorporar en el comunicado la posibilidad de medidas estimulativas adicionales, en caso de que se perciba que la inflación se mantendrá baja por un período excesivamente prolongado."
4,2681,fa73f79441ebbcdca6a45eb115f3036316c8430d796c3a0d10431628bd4076c9,2009-08-13,3825,Pablo García Silva,3836,José De Gregorio Rebeco,SUJETO_ROL_NOMBRE,RPM-2009-08-13:T51,INICIO_EXPLICITO,"Concluida la presentación de las Opciones por parte del Gerente de División de Estudios, el Presidente De Gregorio ofrece la palabra para comentarios."
4,2814,380a77040ce70f311c2744e5784ecbf914362f85e5790048fd1d720105ce1d0f,2009-12-15,4068;4069,Sebastián Claro Edwards;Claudio Soto Gamboa,4079,Sebastián Claro Edwards,SUJETO_ROL_NOMBRE,RPM-2009-12-15:T25,INICIO_EXPLICITO,"El Consejero señor Sebastián Claro destaca el caso particular de los alimentos, señalando que uno de los elementos que hay detrás dice relación con factores climáticos, como las sequías en el norte de Sudamérica y algunas inundaciones en China, que han tenido un impacto en los precios de los cereales y granos."
4,2814,380a77040ce70f311c2744e5784ecbf914362f85e5790048fd1d720105ce1d0f,2009-12-15,4068;4069,Sebastián Claro Edwards;Claudio Soto Gamboa,4080,José De Gregorio Rebeco,SUJETO_ROL_SESION,RPM-2009-12-15:T26,INICIO_EXPLICITO,"No habiendo más coméntanos, el señor Presidente concede la palabra al Gerente de Análisis Macroeconómico, señor Claudio Soto, para que exponga sobre el escenario nacional."
4,2814,380a77040ce70f311c2744e5784ecbf914362f85e5790048fd1d720105ce1d0f,2009-12-15,4068;4069,Sebastián Claro Edwards;Claudio Soto Gamboa,4081,Claudio Soto Gamboa,SUJETO_ROL_SESION,RPM-2009-12-15:T27,INICIO_EXPLICITO,"El Gerente de Análisis Macroeconómico comienza su exposición, mencionando que el Imacec, después haber registrado una variación negativa en septiembre, tuvo una variación mes a mes a de 0,4% y una variación interanual de -0,9% en octubre, bastante en linea con lo anticipado el mes previo. Señala que entre los componentes del Imacec destaca la recuperación bastante importante de las lineas vinculadas a inversión. Por el lado de la demanda, en tanto, la inversión todavía está más débil y entre los ítems que cayeron, la inversión fue justamente la línea que más cayó."
3,2896,5c291d2bd39d4ad3592f3af1d10fb50b339e89b490b62d2144677f9ccb499fea,2010-02-11,4195;4196,Rodrigo Vergara Montes;Sergio Lehmann Beresi,4207,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2010-02-11:T13,INICIO_EXPLICITO,"El Consejero señor Rodrigo Vergara consulta si el ser más pesimista en esta materia es un patrón seguido por el Banco,"
3,2896,5c291d2bd39d4ad3592f3af1d10fb50b339e89b490b62d2144677f9ccb499fea,2010-02-11,4195;4196,Rodrigo Vergara Montes;Sergio Lehmann Beresi,4208,Sergio Lehmann Beresi,SUJETO_NOMBRE,RPM-2010-02-11:T14,INICIO_EXPLICITO,"a lo cual el señor Lehmann responde que no lo es,"
3,2896,5c291d2bd39d4ad3592f3af1d10fb50b339e89b490b62d2144677f9ccb499fea,2010-02-11,4195;4196,Rodrigo Vergara Montes;Sergio Lehmann Beresi,4209,Pablo García Silva,CONTEXTO_REVISADO,RPM-2010-02-11:T15,SIN_CONTINUIDAD_CONFIRMADA,"en tanto que el señor Pablo García señala que la estimación se vincula con el diagnóstico de precios a largo plazo que se ha mantenido después de haberse incrementado en torno a US$2 la libra en términos reales. Añade que la percepción es que va a alcanzar ese valor y explica que el precio de largo plazo mencionado, de US$2 la libra en términos reales, se obtiene de estimaciones efectuadas sobre la base de modelos a largo plazo respecto del precio del cobre y las proyecciones de demanda."
3,2896,5c291d2bd39d4ad3592f3af1d10fb50b339e89b490b62d2144677f9ccb499fea,2010-02-11,4195;4196,Rodrigo Vergara Montes;Sergio Lehmann Beresi,4210,Sergio Lehmann Beresi,SUJETO_NOMBRE,RPM-2010-02-11:T16,INICIO_EXPLICITO,"El señor Lehmann aclara que las proyecciones fueron hechas antes de las turbulencias financieras y de los anuncios de restricciones crediticias en China, y que, de hecho, son las mismas que las del último Informe de Política Monetaria, IPoM, de diciembre de 2009, En cuanto a actividad, el señor Sergio Lehmann menciona que continúa la recuperación global, aunque a un ritmo más moderado. Reporta que las exportaciones reales también están subiendo, tanto en las economías desarrolladas como en las emergentes, y con algunos vaivenes en estas últimas. Indica que el deterioro del empleo se ha detenido en la mayoría de las economías y que la creación de empleo se ha mantenido y es positiva en algunas economías, informando que en la mañana se supo que en Estados Unidos se leyó positivamente el dato de subsidio de desempleo, que muestra una caída importante. En consecuencia, señala que ha habido en el margen algunos signos de estabilidad para el sector laboral en un grupo amplio de economías, que, de hecho, coincide con una percepción tal vez algo más optimista por parte de los consumidores que, sorpresivamente, y particularmente en el caso de Estados Unidos, mostró una recuperación en la última lectura, que no era esperada por el mercado."
3,2910,f0dc602ee9987ce7b0994b174cfe5424517ee74f66523b466f917475f06b8bf2,2010-02-11,4220;4221,José De Gregorio Rebeco;Claudio Soto Gamboa,4234,José De Gregorio Rebeco,SUJETO_ROL_NOMBRE,RPM-2010-02-11:T39,INICIO_EXPLICITO,"El Presidente, señor José De Gregorio, consulta si la regla del balance estructural era de 0,5%,"
3,2910,f0dc602ee9987ce7b0994b174cfe5424517ee74f66523b466f917475f06b8bf2,2010-02-11,4220;4221,José De Gregorio Rebeco;Claudio Soto Gamboa,4235,Claudio Soto Gamboa,SUJETO_NOMBRE,RPM-2010-02-11:T40,INICIO_EXPLICITO,"a lo cual el señor Claudio Soto responde que era de 0%,"
3,2910,f0dc602ee9987ce7b0994b174cfe5424517ee74f66523b466f917475f06b8bf2,2010-02-11,4220;4221,José De Gregorio Rebeco;Claudio Soto Gamboa,4236,Pablo García Silva,CONTEXTO_REVISADO,RPM-2010-02-11:T41,SIN_CONTINUIDAD_CONFIRMADA,"en tanto que el señor Pablo García agrega que a comienzos del año 2009 el anuncio fue que el objetivo para ese ejercicio fuera cero y que después, en el mes de octubre, al discutirse la Ley de Presupuesto, la proyección que se tenía era de -0,4% y resultó ser de -0,9%."
4,2981,a786b1a89d62184cd923e9ac5c70552d8e5cc4077caf17ea0e5f6f8a0c686f36,2010-03-18,4317;4318;4319;4320;4321;4322,Enrique Marshall Rivera;Claudio Soto Gamboa;Pablo García Silva;Claudio Soto Gamboa;Enrique Marshall Rivera;Claudio Soto Gamboa,4332,Enrique Marshall Rivera,SUJETO_NOMBRE,RPM-2010-03-18:T15,INICIO_EXPLICITO,"El señor Enrique Marshall consulta si la ecuación que se presenta comprende la variación referencial,"
